Date,Category,Sales,Product_ID,Region
04/09/2024,Furniture,435.15,1986,East
01/06/2024,Toys,527.37,1226,North
10/12/2023,Groceries,301.03,1631,North
30/08/2024,Electronics,724.64,1787,North
26/02/2024,Clothing,191.65,1730,West
13/12/2023,Books,651.01,1196,East
05/01/2024,Toys,493.04,1524,South
12/07/2024,Electronics,62.34,1172,South
19/08/2024,Clothing,293.41,1367,South
21/07/2024,Books,120.89,1553,Central
16/03/2024,Furniture,863.8,1610,East
03/05/2024,Electronics,183.02,1948,West
14/07/2024,Toys,333.64,1268,South
13/03/2024,Clothing,918.25,1133,South
12/12/2023,Furniture,130.57,1642,Central
24/04/2024,Furniture,112.81,1400,South
25/04/2024,Toys,860.73,1000,Central
20/07/2024,Groceries,951.53,1480,West
20/11/2023,Books,151.59,1797,West
23/03/2024,Books,740.17,1491,East
08/02/2024,Clothing,505.86,1054,South
06/07/2024,Electronics,304.01,1368,Central
20/12/2023,Toys,812.87,1698,Central
12/03/2024,Furniture,563.06,1060,East
13/11/2023,Toys,898.24,1016,West
09/03/2024,Books,342.46,1215,North
07/03/2024,Furniture,461.72,1066,East
10/03/2024,Electronics,137.74,1118,South
16/04/2024,Books,195.76,1266,South
05/08/2024,Groceries,680.68,1646,North
05/10/2024,Clothing,127.66,1154,West
17/07/2024,Clothing,828.83,1580,Central
01/05/2024,Electronics,434.36,1767,Central
27/02/2024,Books,193.94,1765,East
26/01/2024,Electronics,670,1204,West
25/12/2023,Toys,604.18,1982,North
21/06/2024,Books,334.57,1093,West
02/02/2024,Books,115.07,1465,South
31/12/2023,Groceries,27.79,1971,West
09/10/2024,Clothing,167.98,1238,West
06/07/2024,Clothing,277.33,1268,Central
15/08/2024,Books,413.02,1476,South
13/11/2023,Furniture,363.56,1864,East
16/10/2024,Groceries,469.64,1887,West
23/09/2024,Books,259.03,1917,East
16/01/2024,Groceries,668.61,1138,East
14/10/2024,Electronics,545.83,1611,East
11/12/2023,Toys,743.15,1206,South
29/06/2024,Toys,733.51,1143,South
28/04/2024,Groceries,273.85,1743,West
02/01/2024,Toys,427.27,1384,North
25/09/2024,Groceries,461.39,1867,South
02/01/2024,Books,60,1988,North
05/03/2024,Furniture,978.07,1549,South
22/08/2024,Toys,623.25,1011,South
25/06/2024,Furniture,412.29,1174,South
28/07/2024,Groceries,475.13,1109,West
11/01/2024,Toys,899.98,1794,South
16/10/2024,Groceries,699.81,1373,North
21/02/2024,Toys,674.74,1969,South
30/05/2024,Furniture,526.19,1865,East
07/06/2024,Groceries,770.39,1216,Central
08/09/2024,Clothing,437.28,1310,North
04/04/2024,Electronics,655.43,1809,Central
27/01/2024,Furniture,280.21,1929,West
09/07/2024,Books,619.29,1808,West
21/09/2024,Groceries,687.36,1562,North
17/10/2024,Books,688.85,1020,Central
13/10/2024,Furniture,768.21,1794,South
05/12/2023,Groceries,647.65,1385,East
01/06/2024,Electronics,882.84,1785,North
16/02/2024,Furniture,781.98,1960,West
09/01/2024,Electronics,909.17,1501,West
05/11/2023,Books,733.11,1767,South
10/02/2024,Electronics,889.88,1312,Central
14/11/2023,Toys,897.43,1243,North
23/11/2023,Books,163.91,1471,Central
24/08/2024,Electronics,526.15,1069,South
10/02/2024,Clothing,815.82,1179,West
04/08/2024,Furniture,262.5,1219,Central
20/02/2024,Clothing,407.32,1789,North
28/02/2024,Furniture,459.83,1219,North
31/07/2024,Groceries,350.82,1540,East
07/10/2024,Furniture,404.54,1717,North
19/03/2024,Groceries,380.83,1628,Central
10/12/2023,Furniture,311.1,1836,South
18/01/2024,Books,434.57,1057,South
30/09/2024,Furniture,790.63,1814,North
03/06/2024,Furniture,449.23,1140,South
26/12/2023,Clothing,204.44,1533,West
18/07/2024,Toys,692.04,1676,North
20/04/2024,Toys,811.33,1924,North
05/09/2024,Groceries,625.37,1012,South
20/05/2024,Clothing,462.3,1495,South
22/12/2023,Toys,828.89,1754,North
18/05/2024,Clothing,231.84,1016,North
28/08/2024,Books,150.4,1338,North
11/05/2024,Groceries,40.62,1760,South
05/07/2024,Books,43.65,1717,Central
17/11/2023,Books,957.77,1685,North
19/01/2024,Clothing,58.8,1131,South
06/04/2024,Toys,574.26,1429,West
28/08/2024,Toys,214.82,1491,West
31/03/2024,Furniture,940.74,1519,West
04/07/2024,Furniture,526.41,1240,East
05/03/2024,Furniture,343.17,1796,North
11/11/2023,Clothing,666.25,1318,West
17/03/2024,Furniture,112.56,1090,East
31/08/2024,Electronics,795.26,1639,North
29/07/2024,Groceries,75.06,1770,Central
23/01/2024,Electronics,23.19,2000,North
17/06/2024,Books,175.44,1886,South
11/04/2024,Toys,845.5,1018,East
08/01/2024,Electronics,534.19,1994,South
10/10/2024,Furniture,218.52,1967,North
23/12/2023,Electronics,828.22,1125,East
09/06/2024,Furniture,612.06,1337,North
25/03/2024,Groceries,541.9,1016,West
02/09/2024,Furniture,475.37,1851,East
28/10/2024,Groceries,376.54,1026,South
29/07/2024,Furniture,902.38,1473,East
16/09/2024,Groceries,634.18,1535,South
22/04/2024,Groceries,770.69,1479,Central
20/02/2024,Toys,249.06,1321,West
08/01/2024,Books,926.82,1990,West
11/08/2024,Electronics,168.59,1259,North
11/03/2024,Toys,780.26,1329,Central
28/12/2023,Groceries,263.97,1146,East
30/09/2024,Toys,880.88,1901,Central
09/11/2023,Toys,563.54,1793,North
14/11/2023,Toys,178.32,1260,Central
30/10/2024,Clothing,989.44,1792,Central
19/05/2024,Books,475.5,1015,West
06/09/2024,Furniture,253.03,1722,Central
02/03/2024,Electronics,218.9,1433,West
30/01/2024,Groceries,337.1,1533,Central
04/06/2024,Books,41.78,1217,Central
30/07/2024,Toys,757.54,1936,East
28/12/2023,Books,349.73,1326,South
04/12/2023,Furniture,542.13,1865,South
05/10/2024,Clothing,140.49,1344,North
03/02/2024,Furniture,911.89,1619,West
16/02/2024,Clothing,521.05,1166,West
09/05/2024,Furniture,864.22,1252,South
27/05/2024,Clothing,828.22,1138,West
12/04/2024,Clothing,113.87,1490,North
16/04/2024,Electronics,693.92,1298,North
05/07/2024,Clothing,634.95,1884,South
29/02/2024,Toys,247.76,1941,East
31/01/2024,Furniture,995.64,1441,East
20/03/2024,Clothing,215.21,1601,South
10/08/2024,Toys,362.26,1454,Central
05/09/2024,Electronics,742.96,1837,Central
29/05/2024,Electronics,994.67,1290,South
06/06/2024,Furniture,398.41,1175,North
02/12/2023,Furniture,296.09,1237,West
23/09/2024,Groceries,248.35,1465,Central
20/03/2024,Clothing,260.36,1135,West
02/02/2024,Clothing,670.91,1708,South
25/11/2023,Clothing,371.39,1717,South
18/10/2024,Toys,356.65,1570,East
30/04/2024,Clothing,499.23,1450,North
25/12/2023,Furniture,926.4,1845,South
08/09/2024,Furniture,944.92,1739,South
30/03/2024,Clothing,44.06,1886,Central
21/02/2024,Toys,828.84,1600,West
24/05/2024,Books,583.28,1407,West
18/04/2024,Furniture,81.14,1703,Central
20/11/2023,Groceries,70.01,1488,South
02/10/2024,Electronics,464.32,1599,North
28/08/2024,Groceries,21.88,1432,West
08/10/2024,Electronics,64.83,1357,North
05/06/2024,Clothing,725.4,1356,South
19/10/2024,Clothing,442.94,1757,Central
28/03/2024,Clothing,225.21,1373,East
10/04/2024,Toys,808.43,1601,Central
07/12/2023,Furniture,788.62,1860,Central
27/11/2023,Toys,578.93,1505,West
14/06/2024,Books,576.27,1332,Central
12/12/2023,Furniture,319.44,1664,North
30/01/2024,Clothing,405.41,1111,Central
15/10/2024,Toys,570.72,1190,South
31/03/2024,Electronics,924.61,1589,Central
28/06/2024,Groceries,208.93,1950,East
31/01/2024,Furniture,541.89,1724,South
09/05/2024,Books,387.76,1773,North
03/07/2024,Toys,360.09,1654,South
08/03/2024,Groceries,797.57,1944,West
09/07/2024,Toys,408.89,1527,East
12/05/2024,Clothing,522.38,1035,South
15/06/2024,Electronics,724.81,1826,North
30/01/2024,Groceries,875.04,1953,Central
30/06/2024,Toys,916.81,1546,Central
27/11/2023,Books,110.01,1658,East
22/07/2024,Books,45.66,1618,South
14/09/2024,Clothing,549.51,1721,Central
07/04/2024,Books,439.76,1703,East
11/10/2024,Groceries,459.82,1632,West
29/12/2023,Toys,313.76,1344,West
01/07/2024,Furniture,149.63,1410,Central
05/08/2024,Clothing,370.23,1646,East
13/08/2024,Toys,236.2,1540,West
22/09/2024,Toys,711.5,1635,Central
10/09/2024,Toys,210.17,1239,Central
07/12/2023,Electronics,331.14,1231,East
12/06/2024,Groceries,968.9,1898,East
17/04/2024,Books,364.45,1236,South
31/07/2024,Books,694.3,1028,South
01/04/2024,Electronics,247.18,1348,East
13/07/2024,Books,79.78,1494,North
22/07/2024,Electronics,135.46,1680,North
06/03/2024,Books,690.26,1013,Central
27/05/2024,Toys,647.4,1467,Central
23/10/2024,Toys,403.83,1416,South
20/04/2024,Toys,472.72,1129,West
12/09/2024,Books,959.25,1423,West
30/03/2024,Clothing,321.55,1377,Central
24/05/2024,Books,339.49,1224,North
25/07/2024,Clothing,313.16,1872,Central
03/06/2024,Books,482.84,1804,Central
29/11/2023,Books,764.51,1304,East
23/09/2024,Furniture,878.82,1850,North
18/02/2024,Groceries,536.65,1835,South
07/06/2024,Clothing,502.9,1866,North
13/01/2024,Books,267.46,1333,North
08/07/2024,Books,917.07,1130,East
27/12/2023,Furniture,316.17,1355,North
09/09/2024,Furniture,134,1679,South
19/02/2024,Toys,174.86,1361,South
17/09/2024,Clothing,507.04,1309,South
19/12/2023,Toys,716.8,1729,West
31/07/2024,Toys,698.36,1949,West
02/01/2024,Groceries,111.95,1999,South
12/02/2024,Groceries,965.4,1180,North
31/12/2023,Groceries,458.88,1593,Central
15/07/2024,Clothing,382.85,1578,Central
18/09/2024,Electronics,895.23,1033,South
27/04/2024,Books,888.79,1531,South
11/09/2024,Furniture,738.07,1164,North
05/12/2023,Groceries,208.95,1515,West
07/11/2023,Books,946.43,1061,South
24/02/2024,Books,794.42,1188,Central
13/01/2024,Toys,85.28,1305,East
24/09/2024,Clothing,158.58,1038,Central
21/02/2024,Furniture,230.57,1925,North
21/04/2024,Furniture,970.06,1841,Central
04/01/2024,Groceries,302.76,1332,East
10/09/2024,Clothing,938.67,1622,North
18/10/2024,Electronics,440.33,1549,North
06/05/2024,Clothing,757.74,1577,West
20/04/2024,Books,560.96,1778,South
10/06/2024,Electronics,787.8,1504,Central
15/10/2024,Clothing,99.26,1834,North
15/11/2023,Toys,838.14,1399,South
14/05/2024,Toys,847.91,1479,West
06/10/2024,Furniture,103.02,1111,West
23/09/2024,Groceries,724.82,1106,North
07/09/2024,Electronics,798.42,1248,Central
04/06/2024,Toys,556.42,1779,West
05/01/2024,Groceries,856.78,1912,North
10/04/2024,Books,699.41,1046,North
22/07/2024,Groceries,26.52,1467,West
22/03/2024,Books,865.52,1752,East
02/09/2024,Electronics,656.2,1412,North
23/07/2024,Clothing,120.68,1738,East
29/06/2024,Electronics,949.4,1734,East
17/07/2024,Toys,692.45,1026,South
25/11/2023,Toys,643.83,1337,South
06/11/2023,Books,888.27,1040,West
06/04/2024,Electronics,911.25,1695,North
20/08/2024,Toys,439.85,1192,East
17/06/2024,Electronics,694.18,1134,Central
18/03/2024,Furniture,749.37,1239,West
30/06/2024,Books,428.37,1352,South
17/08/2024,Furniture,719.97,1568,West
07/09/2024,Clothing,843.97,1351,West
23/07/2024,Books,248.44,1883,South
25/07/2024,Clothing,688.08,1091,South
24/02/2024,Electronics,151.61,1645,West
06/06/2024,Electronics,372.16,1918,West
16/01/2024,Furniture,967.24,1275,Central
07/05/2024,Groceries,52.5,1171,East
11/12/2023,Furniture,864.97,1761,North
16/12/2023,Clothing,763.71,1730,South
10/09/2024,Toys,111.65,1510,South
03/11/2023,Groceries,334.35,1271,Central
07/09/2024,Toys,872.84,1079,Central
11/02/2024,Electronics,739.6,1398,West
15/01/2024,Groceries,685.31,1599,East
03/05/2024,Clothing,691.1,1334,East
28/11/2023,Books,197.49,1906,South
29/06/2024,Books,892.35,1738,East
27/07/2024,Toys,20.68,1744,Central
01/04/2024,Toys,370.69,1694,West
14/09/2024,Groceries,981.95,1858,Central
16/02/2024,Books,868.3,1809,Central
12/12/2023,Toys,613.88,1896,West
02/03/2024,Clothing,484.92,1241,East
22/11/2023,Groceries,596.66,1935,East
05/12/2023,Groceries,888.57,1740,North
27/05/2024,Clothing,246.55,1858,East
16/02/2024,Groceries,769.58,1986,Central
23/10/2024,Furniture,466.62,1868,North
27/09/2024,Furniture,83.84,1447,East
19/05/2024,Books,663.55,1157,East
21/09/2024,Groceries,464.39,1915,South
05/12/2023,Groceries,983.75,1933,South
06/11/2023,Toys,308.94,1945,Central
05/06/2024,Clothing,938.46,1990,East
20/10/2024,Furniture,199.71,1273,East
04/11/2023,Furniture,718.99,1478,East
25/05/2024,Clothing,732.64,1581,South
31/07/2024,Clothing,21.77,1849,South
22/02/2024,Electronics,608.66,1529,West
26/04/2024,Books,774.56,1470,North
09/03/2024,Books,634.96,1927,West
28/06/2024,Toys,988.47,1210,Central
13/01/2024,Clothing,778.63,1579,East
23/11/2023,Toys,429.44,1863,East
28/01/2024,Electronics,308.05,1443,East
04/04/2024,Groceries,818.82,1054,South
10/12/2023,Electronics,868.08,1990,West
25/09/2024,Groceries,655.46,1834,South
26/10/2024,Clothing,959.15,1915,North
06/09/2024,Groceries,687.94,1782,South
12/11/2023,Toys,450.86,1668,North
13/02/2024,Furniture,376.25,1938,South
26/04/2024,Toys,202.68,1766,East
03/08/2024,Groceries,232.37,1351,West
31/08/2024,Books,439.16,1408,Central
02/02/2024,Groceries,560,1057,East
03/03/2024,Furniture,503.36,1538,North
17/06/2024,Clothing,497.01,1281,East
13/06/2024,Books,711.34,1892,North
08/09/2024,Clothing,107.48,1953,North
30/12/2023,Furniture,161.67,1803,North
06/02/2024,Books,840.57,1444,South
27/03/2024,Books,69.94,1704,Central
22/06/2024,Groceries,894.77,1165,Central
30/03/2024,Electronics,97.56,1538,West
20/11/2023,Toys,587.37,1533,North
07/07/2024,Books,340.78,1161,West
25/02/2024,Furniture,910.51,1603,North
08/08/2024,Groceries,951.68,1048,North
24/11/2023,Books,957.38,1032,South
27/10/2024,Books,790.51,1613,West
13/12/2023,Toys,693.44,1657,Central
01/04/2024,Furniture,515.78,1484,South
03/06/2024,Clothing,989.7,1891,West
18/07/2024,Groceries,306.93,1814,East
13/09/2024,Toys,549.78,1118,South
02/08/2024,Electronics,615.69,1105,East
05/05/2024,Furniture,647.72,1683,East
27/05/2024,Clothing,97.91,1653,East
29/05/2024,Clothing,747.49,1494,East
31/03/2024,Furniture,537.22,1447,Central
16/11/2023,Clothing,828.05,1058,West
11/03/2024,Toys,266.76,1589,South
11/06/2024,Books,501.62,1497,East
08/05/2024,Books,247.67,1961,West
02/06/2024,Electronics,312.34,1550,East
27/10/2024,Groceries,254.31,1632,South
10/05/2024,Clothing,868.45,1681,East
24/07/2024,Groceries,584.01,1452,East
20/04/2024,Groceries,899.2,1067,West
11/02/2024,Books,73.04,1121,Central
03/12/2023,Toys,943.68,1597,South
26/10/2024,Clothing,410.96,1289,North
12/10/2024,Groceries,150.11,1222,West
13/11/2023,Toys,244.47,1189,Central
12/11/2023,Clothing,806.43,1315,North
25/12/2023,Furniture,22.33,1706,South
31/08/2024,Furniture,713.96,1776,West
12/10/2024,Groceries,849.27,1588,West
05/08/2024,Toys,253.94,1660,South
18/02/2024,Groceries,136.23,1307,Central
14/08/2024,Groceries,928.09,1651,West
14/04/2024,Furniture,816.42,1010,East
27/06/2024,Toys,207.28,1620,North
24/04/2024,Electronics,336.87,1278,West
05/07/2024,Toys,834.02,1238,Central
14/10/2024,Electronics,402.73,1721,North
19/12/2023,Electronics,954.73,1212,West
28/06/2024,Toys,986.11,1930,East
24/03/2024,Clothing,357.99,1118,North
20/06/2024,Toys,644.08,1115,East
02/10/2024,Furniture,496.09,1388,West
06/07/2024,Toys,602.04,1724,West
26/08/2024,Books,954.78,1377,East
03/08/2024,Clothing,793.63,1158,East
03/08/2024,Toys,711.42,1384,East
16/02/2024,Clothing,109.29,1950,South
06/08/2024,Books,581.1,1123,East
19/06/2024,Books,246.17,1094,North
05/04/2024,Clothing,506.82,1044,West
02/01/2024,Books,997.33,1303,North
17/11/2023,Clothing,711.6,1817,West
09/12/2023,Furniture,341.3,1152,East
28/08/2024,Electronics,610.42,1570,Central
07/11/2023,Toys,398.99,1694,Central
07/03/2024,Electronics,772.23,1615,South
21/02/2024,Furniture,631.81,1606,North
23/03/2024,Books,121.64,1096,West
13/05/2024,Books,609.58,1506,North
18/01/2024,Furniture,472.86,1428,West
20/12/2023,Clothing,106.08,1442,South
04/11/2023,Books,600.4,1695,West
24/02/2024,Clothing,480.61,1351,East
07/09/2024,Books,240.22,1463,West
26/09/2024,Clothing,152.13,1392,East
10/12/2023,Clothing,509.49,1108,South
28/12/2023,Toys,229.46,1603,North
19/02/2024,Clothing,690.6,1488,South
21/08/2024,Groceries,870.23,1930,Central
06/02/2024,Toys,151.61,1013,North
29/07/2024,Electronics,107.23,1851,North
27/05/2024,Books,327.64,1087,West
02/02/2024,Furniture,358.35,1109,West
07/09/2024,Clothing,171.8,1276,South
22/08/2024,Clothing,880.39,1546,West
28/08/2024,Furniture,746.73,1447,East
02/01/2024,Clothing,633.77,1806,Central
02/09/2024,Electronics,741.89,1275,North
09/08/2024,Clothing,57.95,1140,East
04/03/2024,Electronics,104.22,1115,North
22/01/2024,Electronics,775.23,1546,West
02/11/2023,Toys,505.54,1707,East
08/02/2024,Books,241.59,1800,West
22/05/2024,Books,68.42,1365,East
02/01/2024,Electronics,575.7,1393,South
19/09/2024,Groceries,609.26,1813,North
07/03/2024,Groceries,810.08,1742,Central
05/09/2024,Electronics,100.85,1369,Central
20/01/2024,Furniture,529.9,1956,East
21/06/2024,Furniture,539.89,1485,East
04/07/2024,Furniture,847.19,1267,North
21/06/2024,Clothing,293.62,1195,East
11/03/2024,Toys,176.39,1744,East
05/03/2024,Electronics,562.22,1223,South
29/07/2024,Groceries,338.53,1362,South
19/08/2024,Clothing,983.08,1006,East
01/12/2023,Electronics,813.33,1995,West
08/02/2024,Electronics,791.11,1762,East
11/11/2023,Books,553.01,1718,East
13/04/2024,Toys,853.63,1746,South
05/11/2023,Books,808.59,1282,West
19/01/2024,Clothing,723.55,1581,Central
04/08/2024,Clothing,425.21,1844,East
21/09/2024,Electronics,139.11,1814,North
29/01/2024,Clothing,995.85,1156,Central
11/05/2024,Toys,27.72,1166,West
14/08/2024,Toys,12.59,1373,South
07/11/2023,Electronics,551.13,1760,East
08/04/2024,Toys,401.91,1515,North
13/01/2024,Electronics,156.24,1411,Central
13/09/2024,Groceries,481.14,1554,West
17/01/2024,Electronics,824.11,1044,North
09/01/2024,Clothing,602.7,1617,Central
11/05/2024,Furniture,316.99,1133,East
28/08/2024,Toys,70.13,1384,West
18/11/2023,Toys,397.42,1427,Central
27/10/2024,Electronics,631.91,1355,West
01/12/2023,Clothing,205.05,1574,South
09/01/2024,Toys,209.28,1414,North
24/08/2024,Electronics,115.72,1068,West
20/08/2024,Electronics,733.7,1858,Central
03/03/2024,Clothing,592.02,1581,East
26/10/2024,Electronics,523.96,1165,East
10/11/2023,Electronics,792.33,1727,West
26/10/2024,Furniture,114.07,1329,South
29/08/2024,Furniture,944.64,1373,South
09/02/2024,Groceries,591.12,1370,North
15/09/2024,Toys,780.31,1501,South
30/11/2023,Clothing,43.08,1189,East
19/08/2024,Books,536.11,1304,Central
19/04/2024,Books,412.91,1779,North
26/08/2024,Toys,957.51,1993,South
05/06/2024,Electronics,881.76,1465,East
20/10/2024,Electronics,197.13,1044,Central
20/03/2024,Toys,958.79,1104,West
17/08/2024,Toys,810.48,1068,North
05/01/2024,Furniture,651.19,1875,West
04/07/2024,Clothing,190.82,1281,South
06/05/2024,Clothing,140.72,1927,North
25/09/2024,Toys,718.1,1428,North
10/05/2024,Electronics,45.71,1603,East
11/02/2024,Clothing,737.78,1288,South
26/08/2024,Toys,621.35,1846,West
27/07/2024,Furniture,768.04,1134,North
24/08/2024,Electronics,394.51,1711,North
11/03/2024,Electronics,383.12,1192,South
15/06/2024,Electronics,502.63,1738,West
07/09/2024,Furniture,429.68,1056,West
06/01/2024,Books,900.87,1404,West
13/03/2024,Electronics,52.19,1764,East
13/02/2024,Furniture,89.72,1384,West
25/09/2024,Electronics,834.04,1516,East
13/06/2024,Groceries,415.19,1444,West
14/04/2024,Books,131.79,1826,West
19/04/2024,Furniture,913.82,1867,Central
25/01/2024,Electronics,697.95,1838,Central
02/09/2024,Books,19.98,1384,North
22/11/2023,Electronics,919.63,1503,East
08/05/2024,Toys,691.95,1833,East
26/04/2024,Electronics,213.74,1717,South
20/05/2024,Clothing,12.17,1843,North
02/08/2024,Clothing,610.48,1603,East
19/05/2024,Books,897.31,1344,Central
23/06/2024,Electronics,303.68,1642,East
11/10/2024,Clothing,763.51,1612,South
16/05/2024,Electronics,967.65,1978,Central
02/06/2024,Groceries,936.5,1126,East
17/12/2023,Toys,963.66,1080,East
29/05/2024,Toys,229.76,1177,Central
03/08/2024,Books,900.92,1343,Central
24/12/2023,Groceries,575.46,1560,North
09/02/2024,Electronics,521.92,1598,Central
20/03/2024,Toys,86.43,1844,South
04/10/2024,Books,454.6,1957,South
15/12/2023,Groceries,804.43,1917,South
29/02/2024,Clothing,637.39,1997,West
23/08/2024,Groceries,468.62,1862,East
10/04/2024,Electronics,459.7,1587,East
16/07/2024,Books,464.29,1948,South
02/03/2024,Furniture,246.91,1417,West
06/08/2024,Electronics,980.38,1709,South
06/07/2024,Clothing,726.99,1135,North
10/02/2024,Books,794.23,1710,Central
27/05/2024,Groceries,391.17,1954,Central
21/11/2023,Groceries,427.02,1080,North
03/12/2023,Clothing,328.17,1963,South
15/05/2024,Books,681.37,1492,North
19/08/2024,Books,953.68,1953,West
21/03/2024,Groceries,974.43,1629,South
02/06/2024,Toys,205.87,1818,East
14/05/2024,Electronics,638.34,1797,South
19/03/2024,Electronics,186.09,1100,Central
26/07/2024,Clothing,24.05,1578,Central
27/01/2024,Books,195.76,1064,West
10/08/2024,Clothing,554.07,1492,North
29/10/2024,Clothing,268.54,1343,South
27/08/2024,Groceries,969.96,1624,North
05/09/2024,Clothing,919.05,1572,North
19/10/2024,Books,778.18,1268,North
31/10/2024,Groceries,436.55,1216,Central
13/02/2024,Groceries,776.69,1192,East
01/04/2024,Electronics,569.45,1694,South
03/08/2024,Electronics,980.97,1421,East
21/06/2024,Clothing,797.93,1086,Central
09/07/2024,Clothing,846.45,1220,South
09/04/2024,Furniture,199.71,1317,Central
14/04/2024,Electronics,167.75,1167,North
07/07/2024,Clothing,884.78,1015,North
23/10/2024,Furniture,439.74,1024,Central
11/07/2024,Groceries,99.78,1697,West
07/09/2024,Books,820.98,1088,South
02/08/2024,Furniture,144.03,1436,North
01/05/2024,Books,350.4,1216,East
20/11/2023,Clothing,65.63,1100,West
27/10/2024,Furniture,929.4,1636,East
03/11/2023,Clothing,663.79,1190,East
24/12/2023,Toys,214.1,1995,South
14/09/2024,Electronics,831.08,1907,Central
05/12/2023,Clothing,289.17,1751,Central
23/08/2024,Furniture,892.49,1265,East
17/03/2024,Books,305.08,1643,Central
13/01/2024,Groceries,917.64,1232,North
13/08/2024,Clothing,994.72,1874,Central
17/09/2024,Clothing,37.01,1165,South
17/12/2023,Books,642.83,1086,South
16/12/2023,Furniture,623.36,1442,Central
31/07/2024,Electronics,538.68,1747,Central
23/12/2023,Toys,727.54,1815,North
13/08/2024,Electronics,132.98,1079,East
30/11/2023,Electronics,524.39,1751,West
01/02/2024,Electronics,62.78,1783,South
12/10/2024,Electronics,222.73,1052,West
24/08/2024,Toys,79.62,1828,South
23/09/2024,Groceries,80.05,1047,West
04/07/2024,Electronics,715.15,1245,West
28/03/2024,Toys,758.52,1166,East
13/06/2024,Groceries,419.22,1733,East
16/04/2024,Toys,790.04,1450,West
15/04/2024,Groceries,823.63,1319,Central
15/09/2024,Toys,149.24,1979,Central
04/01/2024,Furniture,747.73,1435,South
10/07/2024,Toys,253.82,1698,East
04/06/2024,Groceries,789.92,1168,West
11/05/2024,Furniture,754.28,1729,East
06/05/2024,Clothing,872.31,1435,East
15/06/2024,Groceries,455.1,1748,East
13/11/2023,Groceries,548.35,1763,Central
09/06/2024,Toys,640.11,1868,North
09/12/2023,Toys,622.55,1598,North
01/02/2024,Groceries,735.04,1714,West
23/11/2023,Clothing,466.78,1732,Central
07/08/2024,Furniture,290.22,1980,East
12/07/2024,Furniture,403.42,1494,West
23/02/2024,Books,406.22,1999,West
08/01/2024,Books,551.02,1500,West
23/09/2024,Books,984.66,1502,South
17/03/2024,Clothing,710.97,1502,East
02/09/2024,Books,363.84,1817,South
10/11/2023,Electronics,191.24,1001,East
18/12/2023,Clothing,608.79,1613,West
05/11/2023,Clothing,405.85,1860,East
31/12/2023,Clothing,525.61,1946,West
20/01/2024,Electronics,125.84,1795,South
15/12/2023,Toys,11.2,1895,North
22/04/2024,Groceries,710.47,1494,North
25/06/2024,Clothing,350.08,1951,Central
08/05/2024,Groceries,45.45,1774,West
02/12/2023,Furniture,198.06,1096,North
02/07/2024,Groceries,854.68,1100,Central
27/03/2024,Electronics,490.34,1931,West
13/08/2024,Groceries,760.86,1689,West
13/12/2023,Books,248.44,1172,South
14/12/2023,Clothing,396.72,1291,East
17/03/2024,Electronics,943.04,1822,South
03/12/2023,Clothing,249.54,1711,South
11/09/2024,Furniture,309.37,1457,West
01/09/2024,Clothing,276.9,1201,East
29/09/2024,Books,68.69,1229,East
03/03/2024,Electronics,408.64,1535,Central
04/10/2024,Electronics,410.18,1647,North
09/05/2024,Books,550.02,1781,North
08/05/2024,Clothing,412.7,1158,East
27/11/2023,Furniture,483.21,1470,Central
18/09/2024,Furniture,712.06,1912,West
06/03/2024,Books,189.32,1176,Central
02/06/2024,Books,460.47,1770,North
23/04/2024,Books,497.3,1735,West
07/01/2024,Electronics,541.46,1079,West
02/11/2023,Toys,998.83,1487,South
21/01/2024,Groceries,232.88,1040,West
15/03/2024,Toys,898.06,1718,South
05/04/2024,Toys,436.91,1761,East
21/08/2024,Groceries,18.83,1667,East
12/05/2024,Groceries,425.7,1060,West
17/11/2023,Groceries,80.96,1727,North
26/03/2024,Furniture,102.88,1582,Central
02/11/2023,Groceries,932.45,1878,West
10/04/2024,Furniture,473.61,1454,North
07/09/2024,Books,432.15,1166,North
14/04/2024,Clothing,628.45,1352,Central
04/07/2024,Furniture,991.68,1479,East
07/03/2024,Furniture,107.07,1095,West
03/03/2024,Books,746.33,1420,West
08/09/2024,Clothing,572.12,1199,West
19/04/2024,Toys,854,1287,North
11/06/2024,Toys,376.03,1309,West
15/02/2024,Furniture,249.7,1681,North
07/07/2024,Electronics,867.32,1100,North
02/09/2024,Electronics,219.53,1561,West
15/12/2023,Books,786.13,1614,West
29/11/2023,Books,11.27,1462,South
13/08/2024,Toys,115.37,1690,Central
17/10/2024,Toys,221.98,1168,South
15/07/2024,Furniture,229.1,1534,West
14/05/2024,Clothing,644.38,1509,East
13/03/2024,Groceries,194.48,1108,Central
22/03/2024,Groceries,35.24,1917,South
22/08/2024,Furniture,439.5,1851,North
05/09/2024,Clothing,230.52,1533,North
03/05/2024,Groceries,479.68,1720,South
20/02/2024,Books,157.61,1190,South
23/04/2024,Groceries,109.5,1056,South
04/04/2024,Groceries,474.21,1366,East
08/07/2024,Clothing,652.9,1329,Central
07/02/2024,Furniture,322.77,1123,West
18/08/2024,Electronics,741.42,1743,North
01/10/2024,Toys,361.25,1218,North
02/04/2024,Toys,736.58,1119,Central
15/08/2024,Clothing,696.81,1505,South
02/01/2024,Clothing,672.6,1147,Central
29/10/2024,Electronics,289.74,1004,Central
